work_type,title,byline,release_date,month,day,extra,source_url
death,Antoine Bourdelle,French painter and sculptor (1861–1929),1929-10-01,10,01,,https://en.wikipedia.org/wiki/Antoine_Bourdelle
death,John Blow,English composer (1649–1708),1708-10-01,10,01,,https://en.wikipedia.org/wiki/John_Blow
death,Jan Asselijn,Dutch painter (c. 1610 – c. 1652),1652-10-01,10,01,,https://en.wikipedia.org/wiki/Jan_Asselijn
death,Giammateo Asola,Italian composer,1609-10-01,10,01,,https://en.wikipedia.org/wiki/Giammateo_Asola
death,Maarten van Heemskerck,Dutch painter (1498–1574),1574-10-01,10,01,,https://en.wikipedia.org/wiki/Maarten_van_Heemskerck
death,Frans Floris,Flemish painter (1519–1570),1570-10-01,10,01,,https://en.wikipedia.org/wiki/Frans_Floris
death,Jan Gossaert,Flemish painter (1478–1532),1532-10-01,10,01,,https://en.wikipedia.org/wiki/Jan_Gossaert
death,Marissa Haque,Indonesian actress (1962–2024),2024-10-02,10,02,,https://en.wikipedia.org/wiki/Marissa_Haque
death,Sacheen Littlefeather,American actress and activist (1946–2022),2022-10-02,10,02,,https://en.wikipedia.org/wiki/Sacheen_Littlefeather
death,Tom Petty,American rock musician (1950–2017),2017-10-02,10,02,,https://en.wikipedia.org/wiki/Tom_Petty
death,Neville Marriner,English conductor and violinist (1924–2016),2016-10-02,10,02,,https://en.wikipedia.org/wiki/Neville_Marriner
death,Brian Friel,"Irish dramatist, author and theatre director (1929–2015)",2015-10-02,10,02,,https://en.wikipedia.org/wiki/Brian_Friel
death,Coleridge Goode,British Jamaican-born jazz bassist (1914–2015),2015-10-02,10,02,,https://en.wikipedia.org/wiki/Coleridge_Goode
death,Nguyễn Chí Thiện,"Vietnamese-American dissident, activist and poet",2012-10-02,10,02,,https://en.wikipedia.org/wiki/Nguy%E1%BB%85n_Ch%C3%AD_Thi%E1%BB%87n
death,J. Philippe Rushton,Canadian psychologist and author (1943–2012),2012-10-02,10,02,,https://en.wikipedia.org/wiki/J._Philippe_Rushton
death,George Grizzard,American actor (1928–2007),2007-10-02,10,02,,https://en.wikipedia.org/wiki/George_Grizzard
death,August Wilson,American playwright (1945–2005),2005-10-02,10,02,,https://en.wikipedia.org/wiki/August_Wilson
death,Franz Biebl,German composer,2001-10-02,10,02,,https://en.wikipedia.org/wiki/Franz_Biebl
death,Heinz G. Konsalik,German novelist (1921–1999),1999-10-02,10,02,,https://en.wikipedia.org/wiki/Heinz_G._Konsalik
death,Gene Autry,American actor (1907–1998),1998-10-02,10,02,,https://en.wikipedia.org/wiki/Gene_Autry
death,Madeleine Carroll,English actress (1906–1987),1987-10-02,10,02,,https://en.wikipedia.org/wiki/Madeleine_Carroll
death,Rock Hudson,American actor (1925–1985),1985-10-02,10,02,,https://en.wikipedia.org/wiki/Rock_Hudson
death,Hazel Scott,American pianist and singer (1920–1981),1981-10-02,10,02,,https://en.wikipedia.org/wiki/Hazel_Scott
death,Vasily Shukshin,Russian writer (1929–1974),1974-10-02,10,02,,https://en.wikipedia.org/wiki/Vasily_Shukshin
death,Paul Hartman,American actor and dancer (1904–1973),1973-10-02,10,02,,https://en.wikipedia.org/wiki/Paul_Hartman
death,Jessie Arms Botke,American painter,1971-10-02,10,02,,https://en.wikipedia.org/wiki/Jessie_Arms_Botke
death,Marcel Duchamp,"French-American painter, sculptor, and chess player (1887–1968)",1968-10-02,10,02,,https://en.wikipedia.org/wiki/Marcel_Duchamp
death,John Marin,American artist (1870–1953),1953-10-02,10,02,,https://en.wikipedia.org/wiki/John_Marin
death,Max Bruch,German composer (1838–1920),1920-10-02,10,02,,https://en.wikipedia.org/wiki/Max_Bruch
death,Sarah Biffin,English painter (1784–1850),1850-10-02,10,02,,https://en.wikipedia.org/wiki/Sarah_Biffin
death,François-Timoléon de Choisy,French abbé and writer (1644–1724),1724-10-02,10,02,,https://en.wikipedia.org/wiki/Fran%C3%A7ois-Timol%C3%A9on_de_Choisy
death,Antonio Cifra,Italian composer,1629-10-02,10,02,,https://en.wikipedia.org/wiki/Antonio_Cifra
death,Jacquet of Mantua,French composer,1559-10-02,10,02,,https://en.wikipedia.org/wiki/Jacquet_of_Mantua
