work_type,title,byline,release_date,month,day,extra,source_url
birth,Halfdan Kjerulf,Norwegian composer (1815–1868),1815-09-15,09,15,,https://en.wikipedia.org/wiki/Halfdan_Kjerulf
birth,James Gates Percival,American poet,1795-09-15,09,15,,https://en.wikipedia.org/wiki/James_Gates_Percival
birth,James Fenimore Cooper,American writer (1789–1851),1789-09-15,09,15,,https://en.wikipedia.org/wiki/James_Fenimore_Cooper
birth,Manuel Maria Barbosa du Bocage,Portuguese Neoclassic poet (1765–1805),1765-09-15,09,15,,https://en.wikipedia.org/wiki/Manuel_Maria_Barbosa_du_Bocage
birth,Ignazio Prota,Italian composer and music educator,1690-09-15,09,15,,https://en.wikipedia.org/wiki/Ignazio_Prota
birth,François de La Rochefoucauld (writer),"17th-century French moralist and author of ""Maximes""",1613-09-15,09,15,,https://en.wikipedia.org/wiki/Fran%C3%A7ois_de_La_Rochefoucauld_(writer)
birth,Marco Polo,"Venetian merchant, explorer, and writer (1254–1324)",1254-09-15,09,15,,https://en.wikipedia.org/wiki/Marco_Polo
birth,Anairis Quiñones,American voice actress (born 1997),1997-09-16,09,16,,https://en.wikipedia.org/wiki/Anairis_Qui%C3%B1ones
birth,Joji (musician),Japanese-Australian musician and comedian (born 1993),1993-09-16,09,16,,https://en.wikipedia.org/wiki/Joji_(musician)
birth,Nick Jonas,American musician and actor (born 1992),1992-09-16,09,16,,https://en.wikipedia.org/wiki/Nick_Jonas
birth,Jake Roche,English singer and actor (born 1992),1992-09-16,09,16,,https://en.wikipedia.org/wiki/Jake_Roche
birth,Chase Stokes,American actor (born 1992),1992-09-16,09,16,,https://en.wikipedia.org/wiki/Chase_Stokes
birth,Teddy Geiger,American singer-songwriter (born 1988),1988-09-16,09,16,,https://en.wikipedia.org/wiki/Teddy_Geiger
birth,Merve Boluğur,Turkish actress and model (born 1987),1987-09-16,09,16,,https://en.wikipedia.org/wiki/Merve_Bolu%C4%9Fur
birth,Ian Harding,American actor (born 1986),1986-09-16,09,16,,https://en.wikipedia.org/wiki/Ian_Harding
birth,Kyla Pratt,American actress (born 1986),1986-09-16,09,16,,https://en.wikipedia.org/wiki/Kyla_Pratt
birth,Max Minghella,British actor (born 1985),1985-09-16,09,16,,https://en.wikipedia.org/wiki/Max_Minghella
birth,Madeline Zima,American actress (born 1985),1985-09-16,09,16,,https://en.wikipedia.org/wiki/Madeline_Zima
birth,Sabrina Bryan,American singer (born 1984),1984-09-16,09,16,,https://en.wikipedia.org/wiki/Sabrina_Bryan
birth,Katie Melua,British singer (born 1984),1984-09-16,09,16,,https://en.wikipedia.org/wiki/Katie_Melua
birth,Katerine Avgoustakis,Greek-Belgian singer,1983-09-16,09,16,,https://en.wikipedia.org/wiki/Katerine_Avgoustakis
birth,Fan Bingbing,Chinese actress (born 1981),1981-09-16,09,16,,https://en.wikipedia.org/wiki/Fan_Bingbing
birth,Alexis Bledel,American actress and model (born 1981),1981-09-16,09,16,,https://en.wikipedia.org/wiki/Alexis_Bledel
birth,Flo Rida,American rapper and singer (born 1979),1979-09-16,09,16,,https://en.wikipedia.org/wiki/Flo_Rida
birth,Musiq Soulchild,American singer and songwriter (born 1977),1977-09-16,09,16,,https://en.wikipedia.org/wiki/Musiq_Soulchild
birth,Elīna Garanča,Latvian mezzo-soprano,1976-09-16,09,16,,https://en.wikipedia.org/wiki/El%C4%ABna_Garan%C4%8Da
birth,Tina Barrett,English singer and actress (born 1976),1976-09-16,09,16,,https://en.wikipedia.org/wiki/Tina_Barrett
birth,Shannon Noll,Australian singer-songwriter (born 1975),1975-09-16,09,16,,https://en.wikipedia.org/wiki/Shannon_Noll
birth,Toks Olagundoye,Nigerian actress (born 1975),1975-09-16,09,16,,https://en.wikipedia.org/wiki/Toks_Olagundoye
birth,Loona (singer),Dutch pop singer,1974-09-16,09,16,,https://en.wikipedia.org/wiki/Loona_(singer)
birth,Monique Brumby,Musical artist,1974-09-16,09,16,,https://en.wikipedia.org/wiki/Monique_Brumby
birth,Justin Haythe,American novelist,1973-09-16,09,16,,https://en.wikipedia.org/wiki/Justin_Haythe
birth,Mike Doyle (actor),American actor (born 1972),1972-09-16,09,16,,https://en.wikipedia.org/wiki/Mike_Doyle_(actor)
birth,Alessandro Nunziati,Italian musician and writer,1972-09-16,09,16,,https://en.wikipedia.org/wiki/Alessandro_Nunziati
birth,Joel Heyman,American actor (born 1971),1971-09-16,09,16,,https://en.wikipedia.org/wiki/Joel_Heyman
birth,Amy Poehler,American actress and comedian (born 1971),1971-09-16,09,16,,https://en.wikipedia.org/wiki/Amy_Poehler
birth,Mark Schultz (musician),American musician,1970-09-16,09,16,,https://en.wikipedia.org/wiki/Mark_Schultz_(musician)
birth,Justine Frischmann,English musician (born 1969),1969-09-16,09,16,,https://en.wikipedia.org/wiki/Justine_Frischmann
birth,Janno Gibbs,"Filipino actor, comedian and singer-songwriter (born 1969)",1969-09-16,09,16,,https://en.wikipedia.org/wiki/Janno_Gibbs
birth,Marc Anthony,American singer (born 1968),1968-09-16,09,16,,https://en.wikipedia.org/wiki/Marc_Anthony
birth,Hiroya Oku,Japanese manga artist (born 1967),1967-09-16,09,16,,https://en.wikipedia.org/wiki/Hiroya_Oku
birth,Wil McCarthy,American science fiction writer (born 1966),1966-09-16,09,16,,https://en.wikipedia.org/wiki/Wil_McCarthy
birth,Katy Kurtzman,American actress,1965-09-16,09,16,,https://en.wikipedia.org/wiki/Katy_Kurtzman
birth,Stephen Shareaux,American rock singer,1965-09-16,09,16,,https://en.wikipedia.org/wiki/Stephen_Shareaux
birth,Mary Coustas,Australian actress and comedian,1964-09-16,09,16,,https://en.wikipedia.org/wiki/Mary_Coustas
birth,Rossy de Palma,Spanish actress and model,1964-09-16,09,16,,https://en.wikipedia.org/wiki/Rossy_de_Palma
birth,Dave Sabo,American guitarist (born 1964),1964-09-16,09,16,,https://en.wikipedia.org/wiki/Dave_Sabo
birth,Molly Shannon,American actress and comedian (born 1964),1964-09-16,09,16,,https://en.wikipedia.org/wiki/Molly_Shannon
birth,Richard Marx,American singer-songwriter (born 1963),1963-09-16,09,16,,https://en.wikipedia.org/wiki/Richard_Marx
birth,Seth (cartoonist),Cartoonist,1962-09-16,09,16,,https://en.wikipedia.org/wiki/Seth_(cartoonist)
birth,Bilinda Butcher,English musician,1961-09-16,09,16,,https://en.wikipedia.org/wiki/Bilinda_Butcher
birth,Jayne Brook,American actress,1960-09-16,09,16,,https://en.wikipedia.org/wiki/Jayne_Brook
birth,Graham Haynes,American jazz trumpeter,1960-09-16,09,16,,https://en.wikipedia.org/wiki/Graham_Haynes
birth,Mike Mignola,American comic artist and writer (born 1960),1960-09-16,09,16,,https://en.wikipedia.org/wiki/Mike_Mignola
birth,Peter Keleghan,Canadian actor and writer (born 1959),1959-09-16,09,16,,https://en.wikipedia.org/wiki/Peter_Keleghan
birth,Victory Tischler-Blue,American musician and filmmaker,1959-09-16,09,16,,https://en.wikipedia.org/wiki/Victory_Tischler-Blue
birth,Jennifer Tilly,American-Canadian actress (born 1958),1958-09-16,09,16,,https://en.wikipedia.org/wiki/Jennifer_Tilly
birth,Anca Parghel,Romanian musician,1957-09-16,09,16,,https://en.wikipedia.org/wiki/Anca_Parghel
birth,Dave Schulthise,American musician,1956-09-16,09,16,,https://en.wikipedia.org/wiki/Dave_Schulthise
birth,Sanjoy Bandopadhyay,Musical artist,1954-09-16,09,16,,https://en.wikipedia.org/wiki/Sanjoy_Bandopadhyay
birth,William McKeen,American author and educator,1954-09-16,09,16,,https://en.wikipedia.org/wiki/William_McKeen
birth,Colin Newman,English musician and record producer (born 1954),1954-09-16,09,16,,https://en.wikipedia.org/wiki/Colin_Newman
birth,Frank Reed (singer),American singer-songwriter,1954-09-16,09,16,,https://en.wikipedia.org/wiki/Frank_Reed_(singer)
birth,Kurt Fuller,American actor (born 1953),1953-09-16,09,16,,https://en.wikipedia.org/wiki/Kurt_Fuller
birth,Alan Barton,British singer (1953–1995),1953-09-16,09,16,,https://en.wikipedia.org/wiki/Alan_Barton
birth,Nancy Huston,"Canadian author, based in France (born 1953)",1953-09-16,09,16,,https://en.wikipedia.org/wiki/Nancy_Huston
birth,Earl Klugh,American acoustic guitarist and composer (born 1953),1953-09-16,09,16,,https://en.wikipedia.org/wiki/Earl_Klugh
birth,Christopher Rich (actor),American actor (born 1953),1953-09-16,09,16,,https://en.wikipedia.org/wiki/Christopher_Rich_(actor)
birth,Mickey Rourke,American actor (born 1952),1952-09-16,09,16,,https://en.wikipedia.org/wiki/Mickey_Rourke
birth,Vince Bell,American singer-songwriter (born 1951),1951-09-16,09,16,,https://en.wikipedia.org/wiki/Vince_Bell
birth,Ed Begley Jr.,American actor and activist (born 1949),1949-09-16,09,16,,https://en.wikipedia.org/wiki/Ed_Begley_Jr.
birth,Ron Blair,American musician (born 1948),1948-09-16,09,16,,https://en.wikipedia.org/wiki/Ron_Blair
birth,Julia Donaldson,British writer and playwright (born 1948),1948-09-16,09,16,,https://en.wikipedia.org/wiki/Julia_Donaldson
birth,Kenney Jones,English drummer (born 1948),1948-09-16,09,16,,https://en.wikipedia.org/wiki/Kenney_Jones
birth,Susan Ruttan,American actress,1948-09-16,09,16,,https://en.wikipedia.org/wiki/Susan_Ruttan
birth,Dusty Hughes (playwright),"English playwright, director and television screenwriter",1947-09-16,09,16,,https://en.wikipedia.org/wiki/Dusty_Hughes_(playwright)
birth,Sonny LeMaire,American singer and bassist,1946-09-16,09,16,,https://en.wikipedia.org/wiki/Sonny_LeMaire
birth,Camilo Sesto,Spanish singer (1946–2019),1946-09-16,09,16,,https://en.wikipedia.org/wiki/Camilo_Sesto
birth,Linda Kaye Henning,American actress & singer (born 1944),1944-09-16,09,16,,https://en.wikipedia.org/wiki/Linda_Kaye_Henning
birth,Betty Kelly,American singer (born 1944),1944-09-16,09,16,,https://en.wikipedia.org/wiki/Betty_Kelly
birth,James Alan McPherson,American essayist and short-story writer,1943-09-16,09,16,,https://en.wikipedia.org/wiki/James_Alan_McPherson
birth,Bernie Calvert,English musician (born 1942),1942-09-16,09,16,,https://en.wikipedia.org/wiki/Bernie_Calvert
birth,Joe Butler,American musician,1941-09-16,09,16,,https://en.wikipedia.org/wiki/Joe_Butler
birth,Hamiet Bluiett,American jazz musician and composer,1940-09-16,09,16,,https://en.wikipedia.org/wiki/Hamiet_Bluiett
birth,Breyten Breytenbach,South African writer and painter (1939–2024),1939-09-16,09,16,,https://en.wikipedia.org/wiki/Breyten_Breytenbach
birth,Carl Andre,American minimalist artist (1935–2024),1935-09-16,09,16,,https://en.wikipedia.org/wiki/Carl_Andre
birth,Billy Boy Arnold,"American blues harmonica player, singer and songwriter (born 1935)",1935-09-16,09,16,,https://en.wikipedia.org/wiki/Billy_Boy_Arnold
birth,Jules Bass,"American director, producer and composer (1935–2022)",1935-09-16,09,16,,https://en.wikipedia.org/wiki/Jules_Bass
birth,Lilia Cuntapay,Filipina actress (1935-2016),1935-09-16,09,16,,https://en.wikipedia.org/wiki/Lilia_Cuntapay
birth,Esther Vilar,Argentine-German writer (born 1935),1935-09-16,09,16,,https://en.wikipedia.org/wiki/Esther_Vilar
birth,Ronnie Drew,Irish singer & musician (1934–2008),1934-09-16,09,16,,https://en.wikipedia.org/wiki/Ronnie_Drew
birth,George Chakiris,American actor and dancer (born 1932),1932-09-16,09,16,,https://en.wikipedia.org/wiki/George_Chakiris
birth,Little Willie Littlefield,American pianist and singer (1931–2013),1931-09-16,09,16,,https://en.wikipedia.org/wiki/Little_Willie_Littlefield
birth,Anne Francis,American actress (1930–2011),1930-09-16,09,16,,https://en.wikipedia.org/wiki/Anne_Francis
birth,Lady Gwen Thompson,American poet,1928-09-16,09,16,,https://en.wikipedia.org/wiki/Lady_Gwen_Thompson
birth,Peter Falk,American actor (1927–2011),1927-09-16,09,16,,https://en.wikipedia.org/wiki/Peter_Falk
birth,Jack Kelly (actor),American actor (1927–1992),1927-09-16,09,16,,https://en.wikipedia.org/wiki/Jack_Kelly_(actor)
birth,Eric Gross,Austrian-Australian musician (1926–2011),1926-09-16,09,16,,https://en.wikipedia.org/wiki/Eric_Gross
birth,John Knowles,American novelist,1926-09-16,09,16,,https://en.wikipedia.org/wiki/John_Knowles
birth,Charlie Byrd,American jazz guitarist (1925–1999),1925-09-16,09,16,,https://en.wikipedia.org/wiki/Charlie_Byrd
birth,B. B. King,"American blues guitarist, singer, and songwriter (1925–2015)",1925-09-16,09,16,,https://en.wikipedia.org/wiki/B._B._King
birth,Lauren Bacall,American actress (1924–2014),1924-09-16,09,16,,https://en.wikipedia.org/wiki/Lauren_Bacall
birth,Guy Hamilton,English film director (1922–2016),1922-09-16,09,16,,https://en.wikipedia.org/wiki/Guy_Hamilton
birth,Janis Paige,American actress and singer (1922–2024),1922-09-16,09,16,,https://en.wikipedia.org/wiki/Janis_Paige
birth,Jon Hendricks,American jazz lyricist and singer (1921–2017),1921-09-16,09,16,,https://en.wikipedia.org/wiki/Jon_Hendricks
birth,Korla Pandit,American musician (1921–1998),1921-09-16,09,16,,https://en.wikipedia.org/wiki/Korla_Pandit
birth,Art Sansom,American cartoonist,1920-09-16,09,16,,https://en.wikipedia.org/wiki/Art_Sansom
birth,Andy Russell (singer),American singer (1919–1992),1919-09-16,09,16,,https://en.wikipedia.org/wiki/Andy_Russell_(singer)
birth,Władysław Kędra,Polish pianist,1918-09-16,09,16,,https://en.wikipedia.org/wiki/W%C5%82adys%C5%82aw_K%C4%99dra
birth,M. S. Subbulakshmi,Indian classical vocalist (1916–2004),1916-09-16,09,16,,https://en.wikipedia.org/wiki/M._S._Subbulakshmi
birth,Marie Vieux-Chauvet,Haitian writer (1916–1973),1916-09-16,09,16,,https://en.wikipedia.org/wiki/Marie_Vieux-Chauvet
birth,Cy Walter,American café society pianist (1915–1968),1915-09-16,09,16,,https://en.wikipedia.org/wiki/Cy_Walter
birth,Paul Henning,American producer and screenwriter (1911–2005),1911-09-16,09,16,,https://en.wikipedia.org/wiki/Paul_Henning
birth,Vladimír Holan,Czech poet and translator,1905-09-16,09,16,,https://en.wikipedia.org/wiki/Vladim%C3%ADr_Holan
birth,Hans Swarowsky,Austrian conductor of Hungarian birth,1899-09-16,09,16,,https://en.wikipedia.org/wiki/Hans_Swarowsky
birth,H. A. Rey,Children's illustrator and writer (1898–1977),1898-09-16,09,16,,https://en.wikipedia.org/wiki/H._A._Rey
birth,Milt Franklyn,American composer and arranger (1897–1962),1897-09-16,09,16,,https://en.wikipedia.org/wiki/Milt_Franklyn
birth,Zainal Abidin Ahmad (writer),Malaysian writer and linguist,1895-09-16,09,16,,https://en.wikipedia.org/wiki/Zainal_Abidin_Ahmad_(writer)
birth,Alexander Korda,British film director (1893–1956),1893-09-16,09,16,,https://en.wikipedia.org/wiki/Alexander_Korda
birth,Avigdor Hameiri,Hungarian-Israeli author (1890–1970),1890-09-16,09,16,,https://en.wikipedia.org/wiki/Avigdor_Hameiri
birth,Frans Eemil Sillanpää,Finnish writer (1888–1964),1888-09-16,09,16,,https://en.wikipedia.org/wiki/Frans_Eemil_Sillanp%C3%A4%C3%A4
birth,Nadia Boulanger,French musician and teacher (1887–1979),1887-09-16,09,16,,https://en.wikipedia.org/wiki/Nadia_Boulanger
birth,Jean Arp,German-French sculptor and poet (1886–1966),1886-09-16,09,16,,https://en.wikipedia.org/wiki/Jean_Arp
birth,T. E. Hulme,English poet (1883–1917),1883-09-16,09,16,,https://en.wikipedia.org/wiki/T._E._Hulme
birth,Alfred Noyes,English poet (1880–1958),1880-09-16,09,16,,https://en.wikipedia.org/wiki/Alfred_Noyes
birth,Karl Albiker,German sculptor,1878-09-16,09,16,,https://en.wikipedia.org/wiki/Karl_Albiker
birth,Paul Taffanel,"French flautist, conductor and instructor",1844-09-16,09,16,,https://en.wikipedia.org/wiki/Paul_Taffanel
birth,Anna Louisa Geertruida Bosboom-Toussaint,Dutch novelist,1812-09-16,09,16,,https://en.wikipedia.org/wiki/Anna_Louisa_Geertruida_Bosboom-Toussaint
birth,Angelo Maria Amorevoli,Italian opera singer,1716-09-16,09,16,,https://en.wikipedia.org/wiki/Angelo_Maria_Amorevoli
birth,Heinrich Bach,German organist and composer,1615-09-16,09,16,,https://en.wikipedia.org/wiki/Heinrich_Bach
birth,Jacques Mauduit,French composer,1557-09-16,09,16,,https://en.wikipedia.org/wiki/Jacques_Mauduit
birth,Daniel Huttlestone,English actor,1999-09-17,09,17,,https://en.wikipedia.org/wiki/Daniel_Huttlestone
birth,"Kim Dong-hyun (singer, born 1998)",South Korean singer and actor (born 1998),1998-09-17,09,17,,https://en.wikipedia.org/wiki/Kim_Dong-hyun_(singer%2C_born_1998)
birth,Slayyyter,American singer and songwriter (born 1996),1996-09-17,09,17,,https://en.wikipedia.org/wiki/Slayyyter
birth,Choi Young-jae,South Korean singer (born 1996),1996-09-17,09,17,,https://en.wikipedia.org/wiki/Choi_Young-jae
birth,YooA,South Korean singer and actress (born 1995),1995-09-17,09,17,,https://en.wikipedia.org/wiki/YooA
birth,Na In-woo,South Korean actor (born 1994),1994-09-17,09,17,,https://en.wikipedia.org/wiki/Na_In-woo
birth,Denyse Tontz,"American actress, singer, and songwriter (born 1994)",1994-09-17,09,17,,https://en.wikipedia.org/wiki/Denyse_Tontz
birth,Danny Ramirez,American actor (born 1992),1992-09-17,09,17,,https://en.wikipedia.org/wiki/Danny_Ramirez
birth,Mena Massoud,Egyptian-born Canadian actor (born 1991),1991-09-17,09,17,,https://en.wikipedia.org/wiki/Mena_Massoud
birth,Pixie Geldof,English model and singer,1990-09-17,09,17,,https://en.wikipedia.org/wiki/Pixie_Geldof
birth,Danielle Brooks,American actress (born 1989),1989-09-17,09,17,,https://en.wikipedia.org/wiki/Danielle_Brooks
birth,Sophie (musician),English music producer and DJ (1986–2021),1986-09-17,09,17,,https://en.wikipedia.org/wiki/Sophie_(musician)
birth,Ice Seguerra,"Filipino actor, singer, director, and Chairman of the National Youth Commission",1983-09-17,09,17,,https://en.wikipedia.org/wiki/Ice_Seguerra
birth,Chuck Comeau,Canadian musician and drummer (born 1979),1979-09-17,09,17,,https://en.wikipedia.org/wiki/Chuck_Comeau
birth,Billy Miller (actor),American actor (1979–2023),1979-09-17,09,17,,https://en.wikipedia.org/wiki/Billy_Miller_(actor)
birth,Nick Cordero,Canadian actor and singer (1978–2020),1978-09-17,09,17,,https://en.wikipedia.org/wiki/Nick_Cordero
birth,Sam Esmail,"American screenwriter, director, and producer",1977-09-17,09,17,,https://en.wikipedia.org/wiki/Sam_Esmail
birth,Pumpkinhead (rapper),American rapper (1975–2015),1975-09-17,09,17,,https://en.wikipedia.org/wiki/Pumpkinhead_(rapper)
birth,Nona Gaye,"American singer, actress and fashion model",1974-09-17,09,17,,https://en.wikipedia.org/wiki/Nona_Gaye
birth,Bobby Lee,American comedian (born 1971),1971-09-17,09,17,,https://en.wikipedia.org/wiki/Bobby_Lee
birth,Adam Devlin,English musician (born 1969),1969-09-17,09,17,,https://en.wikipedia.org/wiki/Adam_Devlin
birth,Keith Flint,English dancer and singer (1969–2019),1969-09-17,09,17,,https://en.wikipedia.org/wiki/Keith_Flint
birth,Matthew Settle,American actor,1969-09-17,09,17,,https://en.wikipedia.org/wiki/Matthew_Settle
birth,Paul Varelans,American martial artist (1969–2021),1969-09-17,09,17,,https://en.wikipedia.org/wiki/Paul_Varelans
birth,Anastacia,American singer (born 1968),1968-09-17,09,17,,https://en.wikipedia.org/wiki/Anastacia
birth,Cheryl Strayed,American writer (born 1968),1968-09-17,09,17,,https://en.wikipedia.org/wiki/Cheryl_Strayed
birth,Malik Yoba,American actor (born 1967),1967-09-17,09,17,,https://en.wikipedia.org/wiki/Malik_Yoba
birth,Doug E. Fresh,Barbadian-American rapper (born 1966),1966-09-17,09,17,,https://en.wikipedia.org/wiki/Doug_E._Fresh
birth,Kyle Chandler,American actor (born 1965),1965-09-17,09,17,,https://en.wikipedia.org/wiki/Kyle_Chandler
birth,Guy Picciotto,Musical artist (born 1965),1965-09-17,09,17,,https://en.wikipedia.org/wiki/Guy_Picciotto
birth,Bryan Singer,American filmmaker (born 1965),1965-09-17,09,17,,https://en.wikipedia.org/wiki/Bryan_Singer
birth,James Urbaniak,American actor (born 1963),1963-09-17,09,17,,https://en.wikipedia.org/wiki/James_Urbaniak
birth,Dustin Nguyen,Vietnamese American actor,1962-09-17,09,17,,https://en.wikipedia.org/wiki/Dustin_Nguyen
birth,BeBe Winans,American gospel and R&B singer (born 1962),1962-09-17,09,17,,https://en.wikipedia.org/wiki/BeBe_Winans
birth,Ty Tabor,American musician,1961-09-17,09,17,,https://en.wikipedia.org/wiki/Ty_Tabor
birth,John Bottomley,Canadian singer and songwriter (1960–2011),1960-09-17,09,17,,https://en.wikipedia.org/wiki/John_Bottomley
birth,Mandawuy Yunupingu,Australian musician (1956–2013),1956-09-17,09,17,,https://en.wikipedia.org/wiki/Mandawuy_Yunupingu
birth,Charles Martinet,American actor (born 1955),1955-09-17,09,17,,https://en.wikipedia.org/wiki/Charles_Martinet
birth,Joël-François Durand,French composer,1954-09-17,09,17,,https://en.wikipedia.org/wiki/Jo%C3%ABl-Fran%C3%A7ois_Durand
birth,Rita Rudner,American comedian (born 1953),1953-09-17,09,17,,https://en.wikipedia.org/wiki/Rita_Rudner
birth,Cassandra Peterson,American actress (born 1951),1951-09-17,09,17,,https://en.wikipedia.org/wiki/Cassandra_Peterson
birth,Fee Waybill,American musician (born 1950),1950-09-17,09,17,,https://en.wikipedia.org/wiki/Fee_Waybill
birth,Kemal Monteno,Bosnian singer-songwriter (1948–2015),1948-09-17,09,17,,https://en.wikipedia.org/wiki/Kemal_Monteno
birth,John Ritter,American actor (1948–2003),1948-09-17,09,17,,https://en.wikipedia.org/wiki/John_Ritter
birth,Gail Carson Levine,American writer (born 1947),1947-09-17,09,17,,https://en.wikipedia.org/wiki/Gail_Carson_Levine
birth,Jeff MacNelly,American cartoonist (1947–2000),1947-09-17,09,17,,https://en.wikipedia.org/wiki/Jeff_MacNelly
birth,Les Emmerson,Canadian musical artist (1944–2021),1944-09-17,09,17,,https://en.wikipedia.org/wiki/Les_Emmerson
birth,Robert Graysmith,American writer (born 1942),1942-09-17,09,17,,https://en.wikipedia.org/wiki/Robert_Graysmith
birth,Lupe Ontiveros,American actress (1942–2012),1942-09-17,09,17,,https://en.wikipedia.org/wiki/Lupe_Ontiveros
birth,Carl Dennis,American poet and educator,1939-09-17,09,17,,https://en.wikipedia.org/wiki/Carl_Dennis
birth,Shelby Flint,American singer (b. 1939),1939-09-17,09,17,,https://en.wikipedia.org/wiki/Shelby_Flint
birth,Paul Benedict,American actor (1938–2008),1938-09-17,09,17,,https://en.wikipedia.org/wiki/Paul_Benedict
birth,Perry Robinson,American musician,1938-09-17,09,17,,https://en.wikipedia.org/wiki/Perry_Robinson
birth,Sitakant Mahapatra,Indian poet and literary critic (born 1937),1937-09-17,09,17,,https://en.wikipedia.org/wiki/Sitakant_Mahapatra
birth,Michael Hennagin,American classical composer,1936-09-17,09,17,,https://en.wikipedia.org/wiki/Michael_Hennagin
birth,Ken Kesey,American writer and countercultural figure (1935–2001),1935-09-17,09,17,,https://en.wikipedia.org/wiki/Ken_Kesey
birth,Robert B. Parker,American crime writer (1932–2010),1932-09-17,09,17,,https://en.wikipedia.org/wiki/Robert_B._Parker
birth,Anne Bancroft,American actress (1931–2005),1931-09-17,09,17,,https://en.wikipedia.org/wiki/Anne_Bancroft
birth,Jean-Claude Carrière,French writer (1931–2021),1931-09-17,09,17,,https://en.wikipedia.org/wiki/Jean-Claude_Carri%C3%A8re
birth,David Huddleston,American actor (1930–2016),1930-09-17,09,17,,https://en.wikipedia.org/wiki/David_Huddleston
birth,Lalgudi Jayaraman,Indian violinist (1930–2013),1930-09-17,09,17,,https://en.wikipedia.org/wiki/Lalgudi_Jayaraman
birth,Theo Loevendie,Dutch composer and clarinet player (born 1930),1930-09-17,09,17,,https://en.wikipedia.org/wiki/Theo_Loevendie
birth,Sil Austin,American jazz saxophonist (1929–2001),1929-09-17,09,17,,https://en.wikipedia.org/wiki/Sil_Austin
birth,Roddy McDowall,British actor (1928–1998),1928-09-17,09,17,,https://en.wikipedia.org/wiki/Roddy_McDowall
birth,Bill Black,American bassist (1926–1965),1926-09-17,09,17,,https://en.wikipedia.org/wiki/Bill_Black
birth,Curtis Harrington,American film and television director (1926–2007),1926-09-17,09,17,,https://en.wikipedia.org/wiki/Curtis_Harrington
birth,Hovie Lister,"American gospel musician, Baptist Minister, and politician (1926–2001)",1926-09-17,09,17,,https://en.wikipedia.org/wiki/Hovie_Lister
birth,Jack McDuff,American jazz organist and bandleader (1926–2001),1926-09-17,09,17,,https://en.wikipedia.org/wiki/Jack_McDuff
birth,Dorothy Loudon,"American actress, singer, performer (1925–2003)",1925-09-17,09,17,,https://en.wikipedia.org/wiki/Dorothy_Loudon
birth,Ralph Sharon,British-American jazz pianist (1923–2015),1923-09-17,09,17,,https://en.wikipedia.org/wiki/Ralph_Sharon
birth,Hank Williams,"American singer, songwriter, and musician (1923–1953)",1923-09-17,09,17,,https://en.wikipedia.org/wiki/Hank_Williams
birth,Dinah Sheridan,British actress (1920–2012),1920-09-17,09,17,,https://en.wikipedia.org/wiki/Dinah_Sheridan
birth,Hans Otto Jung,"German viticulturist, musician, and music patron",1920-09-17,09,17,,https://en.wikipedia.org/wiki/Hans_Otto_Jung
birth,Lea Gottlieb,Israeli fashion designer and businesswoman,1918-09-17,09,17,,https://en.wikipedia.org/wiki/Lea_Gottlieb
birth,Ib Melchior,Danish-American writer and filmmaker (1917–2015),1917-09-17,09,17,,https://en.wikipedia.org/wiki/Ib_Melchior
birth,Isang Yun,Korean and German composer (1917–1995),1917-09-17,09,17,,https://en.wikipedia.org/wiki/Isang_Yun
birth,Mary Stewart (novelist),British novelist (1916–2014),1916-09-17,09,17,,https://en.wikipedia.org/wiki/Mary_Stewart_(novelist)
birth,M. F. Husain,Indian artist (1915–2011),1915-09-17,09,17,,https://en.wikipedia.org/wiki/M._F._Husain
birth,Irena Kwiatkowska,Polish actress (1912–2011),1912-09-17,09,17,,https://en.wikipedia.org/wiki/Irena_Kwiatkowska
birth,Maksim Tank,Belarusian poet,1912-09-17,09,17,,https://en.wikipedia.org/wiki/Maksim_Tank
birth,Elizabeth Enright,American writer (1907–1968),1909-09-17,09,17,,https://en.wikipedia.org/wiki/Elizabeth_Enright
birth,John Creasey,English writer (1908–1973),1908-09-17,09,17,,https://en.wikipedia.org/wiki/John_Creasey
birth,Frank O'Connor,Irish writer (1903–1966),1903-09-17,09,17,,https://en.wikipedia.org/wiki/Frank_O'Connor
birth,Martha Ostenso,American screenwriter,1900-09-17,09,17,,https://en.wikipedia.org/wiki/Martha_Ostenso
birth,Charles Tomlinson Griffes,American composer (1884–1920),1884-09-17,09,17,,https://en.wikipedia.org/wiki/Charles_Tomlinson_Griffes
birth,William Carlos Williams,American poet (1883–1963),1883-09-17,09,17,,https://en.wikipedia.org/wiki/William_Carlos_Williams
birth,Vincenzo Tommasini,Italian composer (1878–1950),1878-09-17,09,17,,https://en.wikipedia.org/wiki/Vincenzo_Tommasini
birth,Walter Murdoch,Australian academic and essayist (1874-1970),1874-09-17,09,17,,https://en.wikipedia.org/wiki/Walter_Murdoch
birth,Eivind Astrup,Norwegian explorer and writer (1871–1895),1871-09-17,09,17,,https://en.wikipedia.org/wiki/Eivind_Astrup
birth,Mykhailo Kotsiubynsky,Ukrainian author (1864–1913),1864-09-17,09,17,,https://en.wikipedia.org/wiki/Mykhailo_Kotsiubynsky
birth,Émile Augier,French dramatist (1820–1889),1820-09-17,09,17,,https://en.wikipedia.org/wiki/%C3%89mile_Augier
